# Alpine Analytics - Verified Trade History
# Generated: 2025-11-10 19:06:53 UTC
# Period: 2006-01-20 to 2025-11-10
# Total Trades: 4374
# Wins: 1979 (45.2%)
# Losses: 2395
# Total Return: +565.5%
# CAGR: 9.94%
# Max Drawdown: -36.1%
# 
# VERIFICATION INSTRUCTIONS:
# 1. Each row has a unique verification_hash (first 16 chars of SHA-256)
# 2. Full methodology: https://alpineanalytics.com/methodology
# 3. Verification guide: https://alpineanalytics.com/verify
# 4. Report issues: verify@alpineanalytics.com
#
# DISCLAIMER:
# Past performance does not guarantee future results.
# Trading involves substantial risk of loss.
# For educational purposes only. Not financial advice.
#
trade_id,entry_date,exit_date,symbol,entry_price,exit_price,pnl_percent,confidence_score,exit_reason,days_held,verification_hash
2444,2019-03-22T00:00:00-04:00,2019-03-27,NFLX,361.01,351.98,-2.5,87.7,STOP,3,1245ab676e7d1201
2445,2019-03-22T00:00:00-04:00,2019-04-05,SPY,252.99,261.43,3.34,90.7,TIME,10,d845f78bdc22b6cc
2446,2019-03-22T00:00:00-04:00,2019-04-05,QQQ,171.42,177.28,3.42,95.1,TIME,10,c2729b7dd24cf735
2447,2019-03-25T00:00:00-04:00,2019-04-03,AAPL,45.1,46.91,4.01,89.6,TARGET,7,055959dd7df1c308
2448,2019-03-25T00:00:00-04:00,2019-03-27,NFLX,366.23,357.07,-2.5,87.4,STOP,2,04c8850e996f9632
2449,2019-03-25T00:00:00-04:00,2019-04-08,QQQ,171.1,177.73,3.87,87.9,TIME,10,b11bda23cbdfab2a
2450,2019-03-26T00:00:00-04:00,2019-04-02,AAPL,44.64,46.42,3.99,90.7,TARGET,5,10ec721832aa0edb
2451,2019-03-27T00:00:00-04:00,2019-04-01,AMD,24.89,25.89,4.02,87.5,TARGET,3,4a415673bab2c2c1
2452,2019-04-02T00:00:00-04:00,2019-04-16,META,173.13,177.77,2.68,88.2,TIME,10,bb5aae89955294ae
2453,2019-04-03T00:00:00-04:00,2019-04-15,META,172.48,179.38,4.0,89.8,TARGET,8,f110a5713dbf3353
2454,2019-04-11T00:00:00+00:00,2019-04-12,ETH-USD,165.5,161.36,-2.5,87.1,STOP,1,0c1280b5a2b76b4d
2455,2019-04-16T00:00:00-04:00,2019-04-22,NFLX,359.46,373.84,4.0,98.0,TARGET,3,7c327c87d5ef7251
2456,2019-04-22T00:00:00-04:00,2019-04-25,NFLX,377.34,367.91,-2.5,89.8,STOP,3,811154162fe5e130
2457,2019-04-23T00:00:00-04:00,2019-04-25,NFLX,381.89,372.34,-2.5,87.3,STOP,2,36489366fd5d27e1
2458,2019-04-30T00:00:00-04:00,2019-05-02,GOOGL,59.54,58.05,-2.5,98.0,STOP,2,bf6368ac0e192be7
2459,2019-04-30T00:00:00-04:00,2019-05-01,AMD,27.63,26.94,-2.5,87.1,STOP,1,575805e44e1a673b
2460,2019-04-30T00:00:00-04:00,2019-05-01,AAPL,47.95,49.87,4.0,94.5,TARGET,1,b4fc469c7ad79636
2461,2019-05-01T00:00:00-04:00,2019-05-06,AAPL,50.31,49.05,-2.5,98.0,STOP,3,69d01cc33fa10e44
2462,2019-05-01T00:00:00-04:00,2019-05-02,AMD,26.81,27.88,3.99,96.0,TARGET,1,3ece5e9af773164b
2463,2019-05-01T00:00:00-04:00,2019-05-09,SPY,264.37,257.76,-2.5,87.3,STOP,6,efb3b4a31c98c9d7
2464,2019-05-01T00:00:00-04:00,2019-05-09,QQQ,181.38,176.84,-2.5,88.1,STOP,6,b0288bcd54823060
2465,2019-05-02T00:00:00-04:00,2019-05-06,AAPL,49.98,48.73,-2.5,87.1,STOP,2,c1966a32a1ac5a9d
2466,2019-05-02T00:00:00-04:00,2019-05-13,MSFT,118.81,115.84,-2.5,87.9,STOP,7,bd69c5ab1c4b1acc
2467,2019-05-02T00:00:00-04:00,2019-05-06,AMD,28.29,27.58,-2.51,91.8,STOP,2,79a927c0db2402cd
2468,2019-05-02T00:00:00-04:00,2019-05-09,QQQ,180.59,176.08,-2.5,91.2,STOP,5,b4f1c5b48ba0e04e
2469,2019-05-03T00:00:00+00:00,2019-05-09,BTC-USD,5768.29,5999.02,4.0,88.3,TARGET,6,c32a5e28ea1a4357
2470,2019-05-04T00:00:00+00:00,2019-05-06,BTC-USD,5831.17,5685.39,-2.5,87.2,STOP,2,01f4596d278ae45d
2471,2019-05-06T00:00:00-04:00,2019-05-09,AMZN,97.53,95.09,-2.5,88.3,STOP,3,83ebe0a084882e88
2472,2019-05-06T00:00:00-04:00,2019-05-09,SPY,265.28,258.65,-2.5,92.6,STOP,3,583061e3f8d6f197
2473,2019-05-06T00:00:00-04:00,2019-05-07,QQQ,182.35,177.79,-2.5,88.7,STOP,1,19b57aef602176b8
2474,2019-05-07T00:00:00+00:00,2019-05-11,ETH-USD,169.8,176.59,4.0,87.8,TARGET,4,5ed61d79217548fc
2475,2019-05-07T00:00:00+00:00,2019-05-09,BTC-USD,5829.5,6062.68,4.0,87.0,TARGET,2,9d23dd97eb80ba80
2476,2019-05-07T00:00:00-04:00,2019-05-09,AAPL,48.48,47.26,-2.52,88.9,STOP,2,46ed375d27cb8ef3
2477,2019-05-07T00:00:00-04:00,2019-05-17,MSFT,118.16,122.89,4.0,90.7,TARGET,8,b0b37ade6b0f2512
2478,2019-05-07T00:00:00-04:00,2019-05-10,AMD,26.66,27.73,4.01,87.7,TARGET,3,5e88cd2a6deeb08a
2479,2019-05-07T00:00:00-04:00,2019-05-10,AMZN,96.05,93.65,-2.5,89.2,STOP,3,6ac5dfca43f81700
2480,2019-05-07T00:00:00-04:00,2019-05-13,SPY,260.85,254.33,-2.5,97.1,STOP,4,f90a71945db69a3b
2481,2019-05-07T00:00:00-04:00,2019-05-10,QQQ,178.79,174.33,-2.49,94.8,STOP,3,7656b2eeaa1ea817
2482,2019-05-08T00:00:00-04:00,2019-05-13,SPY,260.49,253.98,-2.5,88.7,STOP,3,b52b1c156bc9bb6c
2483,2019-05-08T00:00:00-04:00,2019-05-17,MSFT,118.16,122.88,3.99,87.1,TARGET,7,2edbbd3b48d3460e
2484,2019-05-08T00:00:00-04:00,2019-05-10,QQQ,178.34,173.89,-2.5,87.3,STOP,2,d72d426fecc26564
2485,2019-05-09T00:00:00-04:00,2019-05-10,AAPL,47.96,46.76,-2.5,87.4,STOP,1,1f8e1c8c4a969055
2486,2019-05-09T00:00:00-04:00,2019-05-13,AMD,27.21,26.53,-2.5,87.3,STOP,2,5f6553e6cc142d86
2487,2019-05-09T00:00:00-04:00,2019-05-13,AMZN,94.99,92.62,-2.49,87.3,STOP,2,f8b315eeffd17616
2488,2019-05-09T00:00:00-04:00,2019-05-23,SPY,259.7,255.61,-1.58,90.0,TIME,10,40cf881bddd34974
2489,2019-05-09T00:00:00-04:00,2019-05-13,QQQ,177.38,172.95,-2.5,92.4,STOP,2,e431bab0e7b741b8
2490,2019-05-10T00:00:00-04:00,2019-05-13,QQQ,177.6,173.16,-2.5,92.3,STOP,1,46b0ced1f67fb3bb
2491,2019-05-10T00:00:00-04:00,2019-05-13,SPY,261.01,254.48,-2.5,90.6,STOP,1,19ee45737c03aa8e
2492,2019-05-10T00:00:00-04:00,2019-05-13,AMZN,94.5,92.14,-2.5,87.8,STOP,1,ed80a118b2e79364
2493,2019-05-10T00:00:00-04:00,2019-05-13,AMD,27.96,27.26,-2.5,88.5,STOP,1,1378067cbb309d75
2494,2019-05-10T00:00:00-04:00,2019-05-13,MSFT,119.68,116.69,-2.5,87.5,STOP,1,df7669f210af7291
2495,2019-05-10T00:00:00-04:00,2019-05-13,AAPL,47.3,46.12,-2.49,89.2,STOP,1,89f76030ce3fa8bc
2496,2019-05-13T00:00:00-04:00,2019-05-16,MSFT,116.12,120.77,4.0,88.3,TARGET,3,a76f8d6d10ab064c
2497,2019-05-14T00:00:00-04:00,2019-05-17,AMD,27.32,28.41,3.99,87.5,TARGET,3,98ad5d50f09cb5b3
2498,2019-05-28T00:00:00-04:00,2019-05-29,AMD,29.05,28.32,-2.51,94.4,STOP,1,3495add05a344e43
2499,2019-05-29T00:00:00-04:00,2019-06-03,AMD,28.09,27.39,-2.49,88.0,STOP,3,f0a69abe17651b88
2500,2019-06-03T00:00:00-04:00,2019-06-04,AMD,27.58,28.68,3.99,94.3,TARGET,1,c18f61d70a759198
2501,2019-06-04T00:00:00-04:00,2019-06-06,AMD,29.57,30.75,3.99,88.7,TARGET,2,e7705799a74e62b4
2502,2019-06-06T00:00:00-04:00,2019-06-10,AMD,31.82,33.09,3.99,91.0,TARGET,2,1606e15a88354546
2503,2019-06-07T00:00:00-04:00,2019-06-20,MSFT,124.16,129.12,3.99,88.6,TARGET,9,d4c871b2538698d9
2504,2019-06-18T00:00:00-04:00,2019-06-27,META,187.32,194.81,4.0,94.5,TARGET,7,ba0ca9debc660a7e
2505,2019-06-18T00:00:00-04:00,2019-07-02,QQQ,178.96,182.82,2.16,88.2,TIME,10,f1a8a16379452e2e
2506,2019-06-27T00:00:00+00:00,2019-06-28,ETH-USD,294.27,306.04,4.0,91.1,TARGET,1,9584dc3fd698cf90
2507,2019-06-28T00:00:00+00:00,2019-06-29,ETH-USD,311.23,303.45,-2.5,87.9,STOP,1,9d3fdcd65e716c41
2508,2019-06-28T00:00:00-04:00,2019-07-15,AAPL,47.48,49.38,4.0,87.1,TARGET,10,2cdb451e3cf1d766
2509,2019-06-29T00:00:00+00:00,2019-06-30,ETH-USD,320.06,312.06,-2.5,87.0,STOP,1,05a651d43ffc2bc0
2510,2019-06-29T00:00:00+00:00,2019-06-30,BTC-USD,11959.37,11660.39,-2.5,87.9,STOP,1,69dfdcd666bc8f4e
2511,2019-07-01T00:00:00+00:00,2019-07-02,BTC-USD,10583.13,10318.56,-2.5,87.1,STOP,1,7c8378c944f3e329
2512,2019-07-01T00:00:00-04:00,2019-07-02,NVDA,4.13,4.03,-2.42,91.8,STOP,1,c39db85bc0490411
2513,2019-07-02T00:00:00+00:00,2019-07-03,BTC-USD,10801.68,11233.74,4.0,87.4,TARGET,1,7fd2dcdda0047866
2514,2019-07-03T00:00:00+00:00,2019-07-04,BTC-USD,11961.27,11662.24,-2.5,87.1,STOP,1,a1d5a5c0fb5f0a07
2515,2019-07-09T00:00:00-04:00,2019-07-10,NFLX,379.93,370.43,-2.5,88.8,STOP,1,4cdca64a7870eb19
2516,2019-07-10T00:00:00+00:00,2019-07-11,BTC-USD,12156.51,11852.6,-2.5,87.0,STOP,1,5ca06743230c771a
2517,2019-07-11T00:00:00-04:00,2019-07-23,NVDA,4.13,4.3,4.12,91.5,TARGET,8,9f87a0bcd3aca9f8
2518,2019-07-11T00:00:00-04:00,2019-07-25,AMZN,100.05,98.69,-1.36,89.0,TIME,10,32b6e39fce79649f
2519,2019-07-12T00:00:00-04:00,2019-07-15,NFLX,373.25,363.92,-2.5,88.2,STOP,1,43ce7be18e72204e
2520,2019-07-15T00:00:00-04:00,2019-07-18,NFLX,366.6,357.44,-2.5,90.3,STOP,3,c62d25a1f43100ef
2521,2019-07-17T00:00:00-04:00,2019-07-18,NFLX,362.44,353.38,-2.5,98.0,STOP,1,c5f3637f1da468ba
2522,2019-07-18T00:00:00-04:00,2019-08-01,MSFT,128.9,130.45,1.2,88.3,TIME,10,bb0a4174270e8fb0
2523,2019-07-19T00:00:00-04:00,2019-08-02,MSFT,129.09,129.35,0.21,95.8,TIME,10,72e45f117ed5106c
2524,2019-07-19T00:00:00-04:00,2019-08-02,QQQ,183.78,179.19,-2.5,87.7,STOP,10,cf9d8ef04a5dbf00
2525,2019-07-24T00:00:00-04:00,2019-07-25,META,203.41,198.32,-2.5,97.9,STOP,1,2f8c6b87ee1ca0a1
2526,2019-07-25T00:00:00-04:00,2019-07-29,AMZN,98.69,96.22,-2.5,88.4,STOP,2,2f07475ab455bbf6
2527,2019-07-25T00:00:00-04:00,2019-07-29,META,199.48,194.49,-2.5,98.0,STOP,2,5aefffef73d96345
2528,2019-07-25T00:00:00-04:00,2019-07-26,GOOGL,56.41,58.66,3.99,95.2,TARGET,1,0945388ead273786
2529,2019-07-25T00:00:00-04:00,2019-07-26,TSLA,15.25,14.87,-2.49,98.0,STOP,1,69549a78494c2069
2530,2019-07-26T00:00:00-04:00,2019-07-30,META,198.53,193.56,-2.5,90.1,STOP,2,46fc741eb7c44d7b
2531,2019-07-26T00:00:00-04:00,2019-07-29,AMZN,97.15,94.72,-2.5,90.3,STOP,1,ef638e288159caa8
2532,2019-07-30T00:00:00-04:00,2019-07-31,AAPL,50.08,52.09,4.01,93.0,TARGET,1,4ba29d31f0fb223e
2533,2019-07-30T00:00:00-04:00,2019-07-31,AMD,33.87,33.02,-2.51,89.8,STOP,1,6caf1cc155b645c0
2534,2019-07-31T00:00:00-04:00,2019-08-05,SPY,270.77,264.0,-2.5,96.5,STOP,3,f0a08716980f9977
2535,2019-07-31T00:00:00-04:00,2019-08-02,QQQ,183.87,179.27,-2.5,93.7,STOP,2,c2317b780e8b9136
2536,2019-07-31T00:00:00-04:00,2019-08-05,MSFT,128.76,125.54,-2.5,92.3,STOP,3,1b18b3958f956e85
2537,2019-07-31T00:00:00-04:00,2019-08-05,GOOGL,60.49,58.98,-2.5,87.0,STOP,3,6f9c276531bc7ff9
2538,2019-08-01T00:00:00-04:00,2019-08-02,AAPL,50.0,48.75,-2.5,97.9,STOP,1,5a32acfff119431e
2539,2019-08-01T00:00:00-04:00,2019-08-05,MSFT,130.45,127.19,-2.5,92.1,STOP,2,54339ebe7ccfb91d
2540,2019-08-01T00:00:00-04:00,2019-08-05,QQQ,182.95,178.38,-2.5,98.0,STOP,2,679c5fe06ae6df4f
2541,2019-08-02T00:00:00-04:00,2019-08-05,AAPL,48.94,47.72,-2.49,91.5,STOP,1,ef657b64d906855c
2542,2019-08-02T00:00:00-04:00,2019-08-05,MSFT,129.35,126.12,-2.5,87.7,STOP,1,df8ed654a502b316
2543,2019-08-05T00:00:00-04:00,2019-08-08,GOOGL,57.34,59.64,4.01,88.6,TARGET,3,59bb8be3da0dfe93
2544,2019-08-06T00:00:00-04:00,2019-08-20,MSFT,127.27,130.13,2.24,87.5,TIME,10,6c2bcb0548db3dba
2545,2019-08-07T00:00:00-04:00,2019-08-21,MSFT,127.82,131.58,2.94,87.5,TIME,10,312d56d692b56a49
2546,2019-08-07T00:00:00-04:00,2019-08-13,AAPL,47.75,49.66,4.0,87.1,TARGET,4,813cefb0b16b2508
2547,2019-08-12T00:00:00-04:00,2019-08-14,AMD,32.43,31.62,-2.5,90.4,STOP,2,e8129e6b94879ab3
2548,2019-08-13T00:00:00-04:00,2019-08-14,AAPL,50.32,49.06,-2.5,90.7,STOP,1,720cd7ec4e77765e
2549,2019-08-13T00:00:00-04:00,2019-08-14,AMD,32.11,31.31,-2.49,89.3,STOP,1,e090b8bb85141079
2550,2019-08-23T00:00:00-04:00,2019-08-30,NVDA,4.04,4.2,3.96,88.0,TARGET,5,646efef80b059e86
2551,2019-08-23T00:00:00-04:00,2019-08-30,GOOGL,57.28,59.58,4.02,87.1,TARGET,5,55714c783442e386
2552,2019-09-09T00:00:00-04:00,2019-09-23,GOOGL,59.85,61.31,2.44,88.4,TIME,10,323d121178d2bc35
2553,2019-09-11T00:00:00-04:00,2019-09-13,AAPL,53.84,52.49,-2.51,91.7,STOP,2,6be2dc829e0cd22c
2554,2019-09-12T00:00:00-04:00,2019-09-13,AAPL,53.72,52.37,-2.51,87.3,STOP,1,6194d01d8ab0b96b
2555,2019-09-12T00:00:00-04:00,2019-09-20,TSLA,16.39,15.98,-2.5,88.8,STOP,6,cf6b88a575cfb161
2556,2019-09-12T00:00:00-04:00,2019-09-26,GOOGL,61.33,61.69,0.59,88.4,TIME,10,23dce38705a0265f
2557,2019-09-19T00:00:00-04:00,2019-09-24,MSFT,133.74,130.4,-2.5,90.2,STOP,3,3f7793b1d5eec4d9
2558,2019-09-20T00:00:00-04:00,2019-10-01,AAPL,52.43,54.52,3.99,94.9,TARGET,7,6fd4dd213750cc63
2559,2019-09-20T00:00:00-04:00,2019-10-02,MSFT,132.19,128.89,-2.5,91.0,STOP,8,0ee8d2b580fb243f
2560,2019-09-20T00:00:00-04:00,2019-10-02,GOOGL,61.07,59.54,-2.51,90.5,STOP,8,df3061240d3c58a2
2561,2019-09-24T00:00:00-04:00,2019-10-02,SPY,270.6,263.83,-2.5,89.7,STOP,6,78644b76df978756
2562,2019-09-24T00:00:00-04:00,2019-10-02,GOOGL,60.5,58.99,-2.5,89.7,STOP,6,15ee5d0968ffde7a
2563,2019-09-24T00:00:00-04:00,2019-10-02,MSFT,130.24,126.98,-2.5,87.4,STOP,6,117fedbdbd7da242
2564,2019-09-25T00:00:00-04:00,2019-10-02,QQQ,183.25,178.67,-2.5,88.1,STOP,5,ce5c3f4a9ea03ac5
2565,2019-09-26T00:00:00-04:00,2019-09-30,TSLA,16.17,15.77,-2.47,92.8,STOP,2,cb0e8850b6aed399
2566,2019-09-27T00:00:00-04:00,2019-10-03,TSLA,16.14,15.74,-2.48,91.0,STOP,4,603be1c70ff299c7
2567,2019-09-27T00:00:00-04:00,2019-10-02,GOOGL,60.88,59.36,-2.5,88.4,STOP,3,8959c436d7c82b3f
2568,2019-09-27T00:00:00-04:00,2019-10-02,SPY,270.17,263.41,-2.5,87.9,STOP,3,9c91bfe01ce97d06
2569,2019-10-01T00:00:00-04:00,2019-10-02,AAPL,54.08,52.73,-2.5,87.5,STOP,1,bdd0925d6c67702a
2570,2019-10-02T00:00:00-04:00,2019-10-07,AAPL,52.72,54.83,4.0,87.1,TARGET,3,788de5e8b79ac1cb
2571,2019-10-03T00:00:00-04:00,2019-10-08,NVDA,4.51,4.4,-2.44,89.4,STOP,3,113b343d9024ddbf
2572,2019-10-03T00:00:00-04:00,2019-10-08,TSLA,15.54,16.16,3.99,95.9,TARGET,3,28f274e396a3e6a6
2573,2019-10-07T00:00:00-04:00,2019-10-08,NVDA,4.58,4.47,-2.4,90.5,STOP,1,7454b80289e80a47
2574,2019-10-08T00:00:00-04:00,2019-10-10,NVDA,4.41,4.58,3.85,89.1,TARGET,2,016efc0a2a3899e4
2575,2019-10-11T00:00:00-04:00,2019-10-15,NVDA,4.63,4.81,3.89,89.1,TARGET,2,e3d7b35cf6b53ae6
2576,2019-10-15T00:00:00-04:00,2019-10-18,NVDA,4.88,4.76,-2.46,94.8,STOP,3,6b396200659f4bc9
2577,2019-10-16T00:00:00-04:00,2019-10-18,NVDA,4.83,4.71,-2.48,87.4,STOP,2,7c7c793bc01b6c10
2578,2019-10-18T00:00:00-04:00,2019-10-31,META,184.71,192.1,4.0,88.0,TARGET,9,d0832d5226fedbe3
2579,2019-10-18T00:00:00-04:00,2019-10-28,GOOGL,61.79,64.27,4.01,88.2,TARGET,6,7fc5094c62803b91
2580,2019-10-24T00:00:00-04:00,2019-10-28,MSFT,132.67,137.97,3.99,90.9,TARGET,2,e671105ee010af18
2581,2019-10-28T00:00:00+00:00,2019-11-07,BTC-USD,9256.15,9267.56,0.12,90.5,TIME,10,3b2fa7c175bcc5c3
2582,2019-10-29T00:00:00+00:00,2019-10-30,BTC-USD,9427.69,9192.0,-2.5,89.0,STOP,1,ba2e4c3a182053d2
2583,2019-10-30T00:00:00+00:00,2019-11-08,BTC-USD,9205.73,8975.58,-2.5,88.3,STOP,9,b627a04dad226c37
2584,2019-10-30T00:00:00+00:00,2019-10-31,ETH-USD,184.69,180.07,-2.5,87.3,STOP,1,75b958cbc0cd2865
2585,2019-10-30T00:00:00-04:00,2019-10-31,META,187.1,194.58,4.0,97.9,TARGET,1,081a09fbb28b94b1
2586,2019-10-31T00:00:00+00:00,2019-11-08,BTC-USD,9199.58,8969.6,-2.5,87.5,STOP,8,9736b7156d25645a
2587,2019-10-31T00:00:00-04:00,2019-11-07,GOOGL,62.51,65.01,4.0,87.3,TARGET,5,1a12f03fbc7b44e5
2588,2019-10-31T00:00:00-04:00,2019-11-14,META,190.48,191.97,0.78,98.0,TIME,10,a66715970b743567
2589,2019-11-01T00:00:00-04:00,2019-11-15,MSFT,136.25,141.7,4.0,88.7,TARGET,10,04125ac6636daab0
2590,2019-11-01T00:00:00-04:00,2019-11-11,META,192.43,187.62,-2.5,90.1,STOP,6,6201807b79a62b7f
2591,2019-11-14T00:00:00-05:00,2019-11-15,NVDA,5.22,5.09,-2.49,92.8,STOP,1,4bac5b7420ff8144
2592,2019-11-15T00:00:00-05:00,2019-11-18,NVDA,5.08,5.28,3.94,98.0,TARGET,1,bb48d60b185b58fb
2593,2019-11-15T00:00:00-05:00,2019-11-20,GOOGL,66.22,64.56,-2.51,87.9,STOP,3,7b579292e1c12261
2594,2019-11-18T00:00:00-05:00,2019-11-19,NVDA,5.28,5.15,-2.46,91.7,STOP,1,d25af6b54a01cc26
2595,2019-11-18T00:00:00-05:00,2019-11-25,NFLX,302.57,314.67,4.0,89.0,TARGET,5,65e8f1ed22ad0dba
2596,2019-11-20T00:00:00-05:00,2019-11-25,NVDA,5.25,5.46,4.0,88.2,TARGET,3,64f6f85546477a0f
2597,2019-11-21T00:00:00-05:00,2019-12-06,AAPL,63.28,65.38,3.32,87.1,TIME,10,a3bf86ed48c6673e
2598,2019-11-22T00:00:00-05:00,2019-12-09,TSLA,22.2,22.64,1.96,94.2,TIME,10,fb3231d83e783646
2599,2019-11-25T00:00:00-05:00,2019-12-02,NVDA,5.5,5.36,-2.55,89.1,STOP,4,811f11b35f70f8a9
2600,2019-11-25T00:00:00-05:00,2019-11-26,TSLA,22.42,21.86,-2.5,89.6,STOP,1,1ac9497508756d1f
2601,2019-12-02T00:00:00-05:00,2019-12-16,MSFT,142.26,147.95,4.0,89.2,TARGET,10,5ad644a3bbb51cbf
2602,2019-12-02T00:00:00-05:00,2019-12-10,AMZN,89.08,86.85,-2.5,89.8,STOP,6,97030c30ff09fc9b
2603,2019-12-02T00:00:00-05:00,2019-12-16,SPY,285.02,292.21,2.52,89.5,TIME,10,b8fa8efec9e6a277
2604,2019-12-02T00:00:00-05:00,2019-12-16,QQQ,195.71,201.75,3.09,90.7,TIME,10,f9bff2ec14d8f362
2605,2019-12-03T00:00:00-05:00,2019-12-06,AAPL,62.66,65.17,4.01,88.1,TARGET,3,a87cbd189411d548
2606,2019-12-03T00:00:00-05:00,2019-12-11,NVDA,5.17,5.38,4.06,87.4,TARGET,6,638b68f7b78c723d
2607,2019-12-03T00:00:00-05:00,2019-12-16,MSFT,142.03,147.71,4.0,87.2,TARGET,9,d945873ae4befff9
2608,2019-12-03T00:00:00-05:00,2019-12-17,AMZN,88.5,89.53,1.17,87.6,TIME,10,2f3f07379234cd3d
2609,2019-12-03T00:00:00-05:00,2019-12-17,SPY,283.11,292.27,3.24,89.0,TIME,10,6ab806dc33dda29b
2610,2019-12-03T00:00:00-05:00,2019-12-16,QQQ,194.18,201.94,4.0,91.8,TARGET,9,36d7e4462758ae00
2611,2019-12-04T00:00:00-05:00,2019-12-18,GOOGL,65.5,67.13,2.49,88.4,TIME,10,fd189540189aaa0a
2612,2019-12-06T00:00:00-05:00,2019-12-20,GOOGL,66.51,67.1,0.88,87.7,TIME,10,ce9ce57f95ac62fd
2613,2019-12-06T00:00:00-05:00,2019-12-17,AAPL,65.38,68.0,4.01,87.2,TARGET,7,33b29ee3e90fdf4d
2614,2019-12-09T00:00:00-05:00,2019-12-16,AAPL,64.46,67.04,4.0,89.2,TARGET,5,e65d0c197d661b5d
2615,2019-12-09T00:00:00-05:00,2019-12-11,TSLA,22.64,23.54,3.98,87.4,TARGET,2,6a6337939c58b97a
2616,2019-12-10T00:00:00-05:00,2019-12-13,TSLA,23.26,24.19,4.0,87.2,TARGET,3,cf81ac5c6dfff295
2617,2019-12-10T00:00:00-05:00,2019-12-16,NFLX,293.12,304.84,4.0,92.4,TARGET,4,dd5397dcb605a801
2618,2019-12-12T00:00:00-05:00,2019-12-13,AMD,42.59,41.53,-2.49,91.8,STOP,1,acc5d41c2ca56102
2619,2019-12-12T00:00:00-05:00,2019-12-20,AAPL,65.56,68.18,4.0,89.9,TARGET,6,891a816795b43426
2620,2019-12-12T00:00:00-05:00,2019-12-27,MSFT,145.77,151.6,4.0,87.2,TARGET,10,f709a01188de81ee
2621,2019-12-12T00:00:00-05:00,2019-12-19,META,195.54,203.37,4.0,94.4,TARGET,5,5076fbe7b30956f4
2622,2019-12-12T00:00:00-05:00,2019-12-27,SPY,290.04,296.73,2.31,92.5,TIME,10,180519e431adb1db
2623,2019-12-12T00:00:00-05:00,2019-12-27,QQQ,199.09,207.06,4.0,91.5,TARGET,10,35ac041d187ed85e
2624,2019-12-13T00:00:00-05:00,2019-12-30,SPY,290.21,295.1,1.68,89.4,TIME,10,f29aaa567b827eb7
2625,2019-12-13T00:00:00-05:00,2019-12-16,AMD,41.15,42.8,4.01,90.3,TARGET,1,e65f49ba73dc2c15
2626,2019-12-13T00:00:00-05:00,2019-12-30,QQQ,199.75,205.03,2.64,90.8,TIME,10,8132eb7f4c7f5a05
2627,2019-12-13T00:00:00-05:00,2019-12-26,AAPL,66.45,69.11,4.0,89.2,TARGET,8,4999783dede8f46d
2628,2019-12-13T00:00:00-05:00,2019-12-19,NVDA,5.58,5.8,3.94,87.3,TARGET,4,c81824820bd74020
2629,2019-12-16T00:00:00-05:00,2019-12-31,SPY,292.21,295.81,1.23,89.4,TIME,10,bb0196b8cc034ea6
2630,2019-12-16T00:00:00-05:00,2019-12-27,AAPL,67.59,70.29,3.99,88.4,TARGET,8,def669c282a21e25
2631,2019-12-17T00:00:00-05:00,2020-01-02,MSFT,147.15,152.79,3.83,87.4,TIME,10,7f6f93101f35403c
2632,2019-12-17T00:00:00-05:00,2020-01-02,GOOGL,67.28,67.97,1.02,87.7,TIME,10,efc41729cee25c94
2633,2019-12-17T00:00:00-05:00,2019-12-19,NFLX,315.48,328.1,4.0,93.4,TARGET,2,3d7c7d889c17fb8e
2634,2019-12-18T00:00:00-05:00,2020-01-03,META,201.26,207.39,3.05,93.2,TIME,10,2ac0b015080ad367
2635,2019-12-18T00:00:00-05:00,2019-12-20,NFLX,320.8,333.63,4.0,93.9,TARGET,2,61ca7c7480bcfa09
2636,2019-12-19T00:00:00-05:00,2020-01-06,MSFT,148.12,151.28,2.13,87.1,TIME,10,3190808c2928fb3e
2637,2019-12-19T00:00:00-05:00,2020-01-06,META,204.8,211.3,3.17,87.7,TIME,10,6e1ed2df1968fdfb
2638,2019-12-19T00:00:00-05:00,2019-12-30,NFLX,332.22,323.91,-2.5,90.9,STOP,6,fbfdc3816d676e56
2639,2019-12-19T00:00:00-05:00,2020-01-06,SPY,293.49,297.45,1.35,89.8,TIME,10,7134b8ca8076047e
2640,2019-12-20T00:00:00-05:00,2020-01-07,META,205.04,213.24,4.0,94.8,TARGET,10,aa1cf7770dac9496
2641,2019-12-20T00:00:00-05:00,2019-12-26,AMZN,89.32,92.9,4.01,91.9,TARGET,3,720e006eab879c1c
2642,2019-12-20T00:00:00-05:00,2019-12-27,NFLX,336.9,328.48,-2.5,90.7,STOP,4,7bb233cb77e6ead3
2643,2020-01-06T00:00:00-05:00,2020-01-17,GOOGL,69.41,72.19,4.01,92.2,TARGET,9,fba2c7c79a4a1bf7
2644,2020-01-07T00:00:00-05:00,2020-01-17,GOOGL,69.28,72.05,4.0,87.6,TARGET,8,683b0801316a2ad6
2645,2020-01-08T00:00:00-05:00,2020-01-17,GOOGL,69.77,72.56,4.0,87.8,TARGET,7,97fa54ed1f5864b9
2646,2020-01-08T00:00:00-05:00,2020-01-17,MSFT,152.29,158.38,4.0,87.5,TARGET,7,3285c171835aa2e3
2647,2020-01-10T00:00:00+00:00,2020-01-14,BTC-USD,8166.55,8493.22,4.0,87.2,TARGET,4,075356b2d789bda2
